pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67346af32eb518cb7943b3d0,1,许知远也是越混越好了！,True,0.9464602470397949,629,6
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,6734956f447a0433f5ca0936,1,窦文涛、鲁豫正排着队拿着爱的号码牌,True,0.9206673502922058,394,5
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67346adb31118d8b06f07fdf,1,活久了就可以什么都见到！,True,0.8072749376296997,216,2
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67346b81a9795d297a947d14,1,00:35 “谢谢你们让我来” 哈哈哈哈好好笑,True,0.7047414779663086,171,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67347b77b7d0d15e29a3c828,1,04:23 你再给我夹几个英语单词试试呢(小s语气,False,0.7747332453727722,148,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,6734c840404bcc313426e1ac,1,1:12:23 想起随机波动经典评论：刘擎老师说到自己的专业是个很有见地的教授，说起性别话题，则像我爹！,False,0.7224368453025818,129,3
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,6734710752eeae231b77acfd,1,感觉老罗上节目也指日可待了:partying_face:,True,0.9261452555656433,186,9
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67349ca10b5490a116b7efd6,1,1:12:37  听到许知远下意识问说：“西乡隆盛那么胖为什么要成为他？”哈哈哈哈哈哈我笑死真的有好笑，太男的时刻了！,False,0.8307605385780334,108,4
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67349e69404bcc313408fe6b,1,1:16:25 能不能请许老师去再见爱情当观察员啊！,False,0.6708039045333862,103,3
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67348d89a028218b83006524,1,1:10:19 洞姐好好，好勇敢：不！我们问的是性别问题,True,0.560967206954956,91,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67354045c1608b658aeae9bf,1,1:13:40 果然一提到性别话题，许老师就开始像我爹,False,0.7321366667747498,76,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,673475c22d4419034714826e,1,我爱许知远…,True,0.9410368800163269,61,8
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,673486518810e0451c24616e,1,1:27:23 许老师确实是又悲观又乐观，又油腻又纯真，又熟练又笨拙，又偏执又豁达，集各种矛盾特质于一身的可爱物种,True,0.9361279606819153,58,1
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67349966b11acde30cb6e40c,1,1:17:34 哈哈哈哈哈如果许老师是林志玲，这一时点就是王老师在展讲的“小s时刻”。,True,0.7154785394668579,57,1
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,6735b37cb74cf4599d1723bd,1,1:18:57 女士们还是太体面了，维护了这个和谐的气氛。如果是女性在讲，在场男嘉宾的反应可能又不同了,True,0.8984689116477966,54,2
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67346cc81687ecf04fbe3bcf,1,竟然真的展讲第四人，果然有愿望就要大声说出来，之前去first还老是偶遇，下次再碰到可以打招呼了哈哈哈哈哈哈哈哈！,True,0.9376612305641174,51,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67349d3171813673cc86741f,1,38:26 笑死，想起许知远有次交燃气费的时候说“生活突然变得具体起来”，许老师美团点麻辣香锅怕是有异曲同工,False,0.8865967392921448,50,1
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67356a26719856e85fa08911,1,1:13:32 你们说的不是一件事 主播问的是女生的目前的处境 你说的是人的差异性 不是一个事 男人呀哈哈哈:rolling_on_the_floor_laughing:,False,0.7719279527664185,46,1
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67346b4390e5c7c6f64da801,1,哈哈哈哈哈哈哈哈哈哈哈哈哈展讲第四人！归位！,True,0.8801261186599731,47,0
展开讲讲 ,68.“展讲第四人”许知远来了！尬聊、真人秀与情感阻塞,67347f4db4b76613ee189fea,1,25:55 谢谢你，这里补充一个小细节：当时曾孝濂老师那期刚播出，我去查百度百科人物，人物关系里并没有张赞英女士，只有两位好友。感觉很可笑又愤怒，当时截了图（发过微博），节目播出一阵子我去搜，人物关系里有了张赞英女士，妻子。这就是节目的意义吧，一些细小的改变在发生。谢谢十三邀，谢谢许知远。,True,0.9203488826751709,45,0
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728a567e5f066aeffc9722b,1,"11:21 ""韩国最应该申遗的是韩女的思想""，这点绝对支持！",True,0.9314326047897339,308,0
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728c4c15c8874d95208c2c7,1,32:56 黄圣依像一个芭比，碰到浪姐就像突然某一天身体零部件坏掉，来到再见爱人约等于来到人的世界。这世界是一个巨大的芭比。,True,0.6012206673622131,223,1
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728a454bb48f02c6bc845ea,1,38:59 “麦琳困境”一再上演，但看客们永远只会开骂，唉,False,0.9323115348815918,198,6
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728afc426433ba9e93a1f89,1,节目组肯定不想造成这个舆论结果，尤其是麦琳那，但是节目组难道没看见黄执中对过去三季里女性的缺乏共情的过度解读吗？ 他的表达太有煽动性了,False,0.9085367321968079,123,9
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728a8fcfd510688b8c71fee,1,23:22 真的太赞同小康了，我也一直和朋友说，我会把它当做一个作品，更偏向于文学创作或者是影视作品去看。去看里面的角色，而不是去看那个真的人。我觉得对于麦琳这个角色的展现，和之前的张婉婷、王诗晴就很像，就像是节目组一个讲故事的手法。毕竟我们能看到的都是被筛选过的，而从一个节目上升到真人真的太可怕了。最近被再见爱人有关的播客轰炸了，甚至很烦，果然我还是最爱展讲了！,True,0.8775762915611267,112,0
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728c0de1e36c681e84134e9,1,35:06 留几手才是典型的有毒的男人，这三个男的里面，他的行为我最无法接受，把我的钱偷偷拿去花掉，在我这里真的比出轨还严重！！！,False,0.946346640586853,104,4
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728e7fac2b379918efde45f,1,麦麦的表达能力太差了，她真的该好好学习专升本，我能理解她的意思，我想要包包，不是华而不实的青团，我想要切切实实的路灯，不是月光，但你给予我的都是我不需要的，我还必须配合你感动。麦麦是低级的蠢，李想要大房子、想要昂贵乐器、满柜子衣服、花上百万做专辑……吵也好，闹也好，他都得到了，麦麦输出半天得到一盒青团、一瓶护手霜:downcast_face_with_sweat:……,True,0.9169096946716309,81,8
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728aceff72a0ae8ee669392,1,57:28 阿康和洞姐就是我的互联网天才女友~:people_hugging:,True,0.9270600080490112,70,2
展开讲讲 ,十月广播电视报：再见容易，再聊很难,6728abbe792e5fae2a4594d7,1,43:38 啊康这个观察，明明都是一方强一方弱，但是只有麦琳会陷入这种困境，老刘就是一个人畜无害的老实男人,False,0.8621960282325745,66,1
