pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,6721100a7afd583a7136c544,1,"【听友福利】
从现在到11月17日，七幕人生出品的百老汇经典音乐剧《我，堂吉诃德》十周年版封箱轮将在北京二七剧场进行最后一轮演出（这版演完就不再演了，过两年也许有新的版本）。演出信息及优惠链接如下: 
:round_pushpin: 北京·二七剧场：2024/10/25 - 2024/11/17
:round_pushpin: 优惠链接：https://ticket.antank.cn/ws/cgAd8uDgyZxF
放学以后听友专属优惠：
:money_bag: 880/680单张半价；:money_bag: 1080第2张半价；:wrapped_gift: 购买1080票档，每张赠送本轮官摄纪念U盘、场刊、随机纪念品（徽章、主题书包、票根等，随机纪念品，数量有限赠完为止）。

【为全球华人游荡者提供解决方案的平台】
游荡者（www.youdangzhe.com），注册完成后可免费阅读由莫不谷和霸王花撰写的三篇文章（Run的800种可能、语言攻略和全球签证攻略），目前游荡者平台已更新上线文章分区功能（游荡曲、学习区、欢愉区和闲聊搭子区），欢迎大家注册完成后开启内容创作并在游荡者游荡愉快！找到同类！交易自由！手机端用户可把新网址添加桌面，便于日常使用。在使用新网址期间如果有任何注册、支付、退款等需求，欢迎给我们客服邮箱wanderservice2024@outlook.com发送邮件。
游荡者平台主题曲正式上线，欢迎油管查看原创MV！《⁠东亚女游荡之歌 Songs of East Asian Female Wanderers⁠：https://youtu.be/gW18XzvzNSs?feature=shared

【放学以后文章&书籍&其它】
解锁放学以后《创作者手册：从播客开始说起》：https://afdian.com/item/ffcd59481b9411ee882652540025c377；或游荡者平台https://www.youdangzhe.com/#/pages/article-read/index?id=234

解锁莫不谷《做一个“蓄意”的游荡者》口袋书：
爱发电：https://afdian.com/item/62244492ae8611ee91185254001e7c00；游荡者平台：https://www.youdangzhe.com/#/pages/article-read/index?id=306；微信公众号：《放学以后After school》（提示安卓用户可下载“爱发电”app，苹果用户可把爱发电主页添加至手机桌面来使用，目前爱发电未上线苹果商店）

Newsletter订阅链接：https://afterschool2021.substack.com/（需科学/上 网）

联系邮箱：afterschool2021@126.com （投稿来信及合作洽谈）

为全球华人游荡者提供解决方案的平台：游荡者（www.youdangzhe.com）

小红书：游荡者的日常

同名YouTube：https://www.youtube.com/@afterschool2021

同名微信公众号：放学以后after school

欢迎并感谢大家在爱发电平台为我们的创作发电：https://afdian.com/a/afterschool

播客收听平台：【国内】苹果播客（请科学/上网）、爱发电、网易云、小宇宙、喜马拉雅、汽水儿、荔枝、QQ音乐；
【海外】Spotify、Apple podcast、Google podcast、Snipd、Overcast、Castbox、Amazon Music、Pocket Casts、Stitcher、Radio Public、Wordpress",True,0.868924081325531,20,4
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,672154031f3ae837c83f3ab8,1,38:56 这期为什么一直都在怼霸王花 虽然知道关系好没有恶意 但是听的好难受:crying_face:,False,0.8881189227104187,286,32
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,67217f57480a721d17990d2d,1,我也感觉这期怼霸王花跟金钟罩太多了。是不是因为怼习惯了，感觉最近几期播客霸王花的表达越来越发自内心了，但莫不谷好像还没意识到。知道你们的关系好，但作为旁观者会感觉莫不谷有些不愿意仔细听霸王花跟金钟罩的发言，以前会觉得这种diss是幽默的，但现在幽默的感受淡化了，感觉这其实是莫不谷太自我了（你们是我听的第一个播客，到今天我总收听372小时，你们的播客占170小时，我是真心喜欢你们的，所以以上的发言不是恶意的攻击，是真实感受）,True,0.9069579243659973,158,7
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,672207097c6d8e969164a17e,1,贬低霸王花的问题已经被评论说过无数次了，但是主播没有要改的意思，意识不到自己语言上的“霸凌”这点也很…好吧你们几个互相忍受吧，这节目以后我很少会听了，真的不适。,False,0.9453086256980896,141,5
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,67217d3f046e69e399989070,1,对霸王花的人格剖析可以少一点吗，听了十五分钟还没聊到正题……,False,0.9286080598831177,95,3
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,67217f1e6ca3a3e53d7fceb3,1,19:19 听到这里反而有点失望，一个疯狂内耗的人在向朋友表述自己离奇的梦的时候，居然还需要去解释那些梦里的细节,False,0.6877865791320801,89,0
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,67217a415ef9722e86a61f80,1,霸王花讲梦境，又不是写故事需要逻辑，你俩真的好能抬杠啊,False,0.8779433965682983,72,0
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,6721b7e393df0c0923229513,1,如果我是霸王花 我会觉得不舒服的 霸王花肯定想了很多要说的没说出来,False,0.5417743921279907,60,1
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,6721a7c10e467a89d7ecf8f3,1,09:52 为啥必审判霸王花，她自洽不就好了吗？你做你自己也允许别人作别人,False,0.7727967500686646,52,2
放学以后Afterschool,49 梦里啥都有，我们隐而未发的欲望，奇谲瑰丽的想象,6722367bfde95f83d50aef72,1,这期看到很多人都在说莫不谷怼人的问题。其实我觉得这个就是她们之间最真实的相处模式。霸王花虽然不怼莫不谷，但是在现实生活中确实有做“创”到莫不谷的事情。我认为是互相的，莫不谷能接受被“创，霸王花能接受被“怼”。因为是在听她们讲话，所以就会有一种莫不谷单方面伤害的感觉。 她们更早之前不会这样，我觉得是因为还没有生活在一起，生活在一起以后就会更加亲密。（个人想法）,True,0.8885102272033691,47,1
