pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
燕外之意,燕外之意｜无处不在的恶意与揣测,673b1098906b24261e1645a6,1,可以做一期活着也很值得的瞬间吗:sad_but_relieved_face:我最近整个人很悲观，不想让妈妈担心。可是不知道要怎么样转变心态，积极向上，充满能量的面对世界。想要通过别人的眼睛看到世界还是有美好的瞬间。,True,0.9226169586181641,190,8
燕外之意,燕外之意｜无处不在的恶意与揣测,673b1b0acaa4a7ec93cc2082,1,14:33 男的另一大恶习就是喜欢无时无刻装理性,True,0.7261000275611877,107,3
燕外之意,燕外之意｜无处不在的恶意与揣测,673b03b3a168c7160cb7fe78,1,天啊，“别装了”这三个字也让我印象深刻。小学暑假在一个阿姨家里住，大家吃完饭都要去散步，而我突发奇想，想留在房间玩拼图，阿姨说：“别装了，你能有这么专心？”  当下我真的很难过，而且甚至觉得她说的是对的，我怎么能不跟大家一起行动呢，我以前也没想玩拼图啊，怎么就那一刻想玩。看到这期shownote 才意识到，啊，原来这是一种恶意。不过那个阿姨十年前就因为心脏病走了，恍然大悟以后又有种莫名的惆怅。,True,0.885089099407196,73,3
燕外之意,燕外之意｜无处不在的恶意与揣测,673b10dd85d42d0b03541efc,1,16:32 西窗聊别的都还行，一涉及两性问题就完了。几年前先是跟之琪吵翻，现在又跟公子起龃龉。我是在反复关注、取关几次后，终于彻底放弃了。茧房就茧房吧，我实在是不想看他了,False,0.9452400803565979,58,6
燕外之意,燕外之意｜无处不在的恶意与揣测,673b13bd906b24261e1873b3,1,18:19 发票真的需要贴整齐不是为了贴出花，因为发票在财务部审核的时候会核对一遍，付款的时候出纳要复核一遍，最后入账的时候会计也会再核一次。装订凭证的时候如果发票不整齐也需要重新整理，会计不可能一个人整理全公司所有人的票据，如果所有票据都贴得很乱真的会增加非常多的工作量（我们公司是这样，我就是审发票的那个:smiling_face_with_tear:不过我们公司有报销贴票流程的详细教程）,False,0.6955340504646301,43,4
燕外之意,燕外之意｜无处不在的恶意与揣测,673b087e7cbfd27583336570,1,我印象最深的是我九岁那年，和我爸顶嘴，他暴怒把我按到课桌前，质问我说“你以为你是谁” 这句话一直缠绕着我到今天。21岁 在深夜的波士顿失眠 反复地琢磨着那句一个三十多岁男人对九岁小女孩吼出来的话“你以为你是谁”,False,0.9299411177635193,36,3
燕外之意,燕外之意｜无处不在的恶意与揣测,673b43543a622e2a7e2c7551,1,36:42 我23岁时说不想找对象，我朋友说我你以为自己还很年轻吗:flushed_face::flushed_face::flushed_face::flushed_face:让我印象深刻，23难道不年轻吗？好吧我想在29了，再过俩月就30了，依然不想结婚:grinning_face_with_smiling_eyes:连恋爱都不想谈,False,0.6287620067596436,26,2
燕外之意,燕外之意｜无处不在的恶意与揣测,673b477500b8dab7f6a7d174,1,42:36 先发吵架王（学习材料并总结规律），再发窝囊气（例题），这样每道题大家都可以在留言练手！非常需要这种实战训练！！！,True,0.6228447556495667,25,3
燕外之意,燕外之意｜无处不在的恶意与揣测,673b11b6e73df6c287dd7b9e,1,18:15 啊啊啊，发票要装订的，不整齐的话，会给装订增加难度。而且装订好的东西，以后会时不时的被自己被外部检查单位翻看,False,0.7425112128257751,18,1
燕外之意,燕外之意｜无处不在的恶意与揣测,673b050d13589760140580a6,1,12:58 西窗老头，哈哈哈哈哈哈哈哈哈哈哈,True,0.8273398280143738,17,0
