pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
嘻谈录 ,148.再见爱人，人得活得像个爽文,6738be242058860f36a35fe8,1,这周给大家推荐小徐【五好家庭】全国巡演，贤鱼北京郑州西安专场（大麦搜贤鱼）罗哥上海话专场，佘佳儒solo互动秀，王姐苏州专场，于渤李文双拼！都在喜剧联盒国:satellite:小程序，还有大家帮忙给这期节目点个收藏喜欢哦！谢谢嘻友们！,True,0.9223547577857971,10,1
嘻谈录 ,148.再见爱人，人得活得像个爽文,673940fe43c63f82972f9a80,1,21:03 求求以后别自我阉割了，没人拘你,False,0.8970569968223572,76,1
嘻谈录 ,148.再见爱人，人得活得像个爽文,6738c33c028f984d7ef09291,1,再见麦琳，愿得一人心趴，白首配拥有啡咖（咖啡，为了押韵）,True,0.919710636138916,45,2
嘻谈录 ,148.再见爱人，人得活得像个爽文,6739db3a8d4501a06aa5c4c5,1,23:02 感觉这个分享会让有的人以为生孩子很爽……（不想挑拨对立，但是确实听感不好）,True,0.5094459652900696,39,8
嘻谈录 ,148.再见爱人，人得活得像个爽文,6738c0371f0d60fc13d85724,1,17:05 要我说Storm这两下子，绝对参透了美国脱口秀的精髓，讲点普通人不好意思说又真实感受的事儿。啥时候来美国开波专场吧。,True,0.9267613291740417,31,3
嘻谈录 ,148.再见爱人，人得活得像个爽文,67392f83d97772ceda57e2b8,1,1:07:56 向佐一脚踢进好莱坞，巧妙,True,0.9104575514793396,31,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,6738c0e83ea589497fb85bb4,1,17:09 史多亩真啥都往外说笑死我了,False,0.8870653510093689,28,2
嘻谈录 ,148.再见爱人，人得活得像个爽文,673a9f439e1aa408786ca4e4,1,47:41 面对对其他女性的困境，不要有优越感,False,0.7618227005004883,27,1
嘻谈录 ,148.再见爱人，人得活得像个爽文,6739b0f4ea9d90395f596764,1,1:08:38 好莱坞真的纯装逼完全没点题,False,0.7934615612030029,28,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,6739042ba7e8094f7ad56f99,1,55:01 “不做伥鬼”:loudly_crying_face:,False,0.8569322824478149,25,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,6739645cd13c9d55634f87b7,1,1:08:55 不行我每次都想试图改变对这个人听感的全方位厌恶，可是他的发挥一如既往地稳定:dotted_line_face:,True,0.7833220362663269,24,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,673977fe712d454b6c3dfbf6,1,1:05:48 想抛开成见听这哥但每次都失败,False,0.7981891632080078,22,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,673906d84bd1a26a0cd9d315,1,55:28 反派影评！！！当时那期听了几遍,True,0.9160704016685486,22,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,67392fbba7e8094f7af27296,1,20:13  咸鱼笑死我了 小日本鱼,False,0.5680903196334839,21,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,67392811a485b48fbd09fd12,1,21:09 发言预期别拉太高了,False,0.7880092859268188,17,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,67394e0a0dd87502f71e60b6,1,1:23:51 小时候努力是为了去大城市继续努力 金句 太扎心了,True,0.5069370269775391,16,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,6738d7082c655bb81b660498,1,1:08:28 这位观众一如既往地稳定发挥,True,0.9184486865997314,14,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,6739b869a7e8094f7a4aa717,1,1:07:56 全场最好一个梗,True,0.9450315237045288,13,0
嘻谈录 ,148.再见爱人，人得活得像个爽文,67395e968bc4678792e89a15,1,21:10 哈哈哈哈哈哈这大哥什么封建王朝来的门槛,True,0.6421331763267517,11,0
