pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
不合时宜 ,不时夜谈：亲历冻卵之后,673c54a8b0104fd68c13548d,1,妇产科医生科普一下，冻卵复苏（也就是解冻）的成功率在不同生殖中心之间差异非常大，在中国因为缺少相关的经验所以复苏率在60%以下。但是在欧洲辅助生殖技术发达的国家，比如丹麦，冻卵复苏率可以到达90%。当然复苏率与女性年龄呈负相关。但是需要提醒一点，尽管冻下了相对年轻的卵细胞，仍无法降低高龄妊娠带来的相关风险，比如妊娠期高血压、妊娠期糖尿病等。现代科学技术让女性对生育有了更多的选择，但是无论如何生育都有其相关风险，而风险与年龄有很大相关性，我们仍无法和大自然扳手腕，所以对生育的选择要各方权衡。,True,0.8703749179840088,54,3
不合时宜 ,不时夜谈：亲历冻卵之后,673c1c972ad03f4345ac7577,1,25:07 我觉得李行亮不是感觉不到，是他自己不愿意感觉，故意忽视对方，所以麦麦才会越来越崩溃。李行亮真的很恶,False,0.9146583676338196,35,1
不合时宜 ,不时夜谈：亲历冻卵之后,673c23620eb9eacd14125527,1,还没听。之前庞颖就说冻了以后觉得是资本主义消费陷阱:face_with_tears_of_joy:,False,0.7263421416282654,21,3
不合时宜 ,不时夜谈：亲历冻卵之后,673c04a218c12d34c035a252,1,好可贵的分享,True,0.9390873312950134,20,0
不合时宜 ,不时夜谈：亲历冻卵之后,673c02837a73750394f7305d,1,20:44  好想知道网络暴力怎么就没有影响到杨子呢,False,0.6831066012382507,12,2
不合时宜 ,不时夜谈：亲历冻卵之后,673cc7ff9a5b429da02d84e7,1,去年林玮婕也分享过、我听完彻彻底底放弃了这个念头。个人觉得真的要生就早点找对象早生孩子吧…不然就放弃…晚婚晚育顺其自然。,False,0.8895958662033081,10,0
不合时宜 ,不时夜谈：亲历冻卵之后,673c1efdd89e3a1d23844e17,1,大家千万别效仿！冻卵就是个坑！,False,0.9473064541816711,12,4
不合时宜 ,不时夜谈：亲历冻卵之后,673c5e97a637a92f0b9534a4,1,我断网了，请问常老师去哪儿了？为什么好久不上节目了？,False,0.8432565331459045,8,1
不合时宜 ,不时夜谈：亲历冻卵之后,673c649b84982b1cf905325f,1,那做过冻卵的我也分享下吧，首先，冻卵如果想毕竟便宜，可以选择泰国，日本，香港，金边等地，价格都在3w左右一轮，但一定问清楚可以储存的时限以及具体使用规则，有些地方单身可用，有些地方必须提供结婚证,False,0.8184759020805359,8,0
不合时宜 ,不时夜谈：亲历冻卵之后,673c899de7b07f23957bed11,1,55:37 阴超真的……做完之后整个人都不好了（如果有人觉得说没事那你别说话,False,0.9349893927574158,6,1
不合时宜 ,不时夜谈：亲历冻卵之后,673c64f6b51f9b5f6896f99b,1,"不是说冻卵是陷阱，只是假设你取出来12颗卵子，看似很多，但卵子的数量不等于质量，只有和精子形成胚胎才知道胚胎好坏，何况有些人还要做三代试管，形成胚胎再筛查，真正剩下来几个能用很不确定

所以现在都推荐直接冻胚胎，或者冻多轮

卵子极有可能一个周期都是低质量的，多冻几轮更能确保最后有可用的，而且越年轻冻的卵子，筛查出染色体问题的几率越低",False,0.7869755029678345,7,0
不合时宜 ,不时夜谈：亲历冻卵之后,673ded28824fd7cf011abe07,1,还没听，看了评论区，我比较想听一听对自己血缘/基因的执着,False,0.92501300573349,5,0
不合时宜 ,不时夜谈：亲历冻卵之后,673cb4633aefe3045c38351f,1,1:05:35 不会吧，搞文化研究的人应该知道资本的力量，资本主义文化的血液是广告，而广告从来不兑现诺言（参考梁文道《一千零一夜·观看之道》）。既然是广告，就会刻意屏蔽一些注意事项和风险，会扭曲一些科学知识的传播与表达。在日常生活中，应该不断练习区分广告与客观有用知识的能力。,False,0.6204376816749573,4,0
不合时宜 ,不时夜谈：亲历冻卵之后,673d2bec76e632b7c15aa318,1,22:03 做音乐这种创作型工作的人竟然在生活中不敏感，让人不能理解，本质就是不关心身边人,False,0.7407816052436829,3,0
不合时宜 ,不时夜谈：亲历冻卵之后,673cc86a54768cc469ffe727,1,相对来说冻囊胚的成功率要高一些。冻卵如果不是打算做代孕，很大可能只是暂时的心理安慰。,False,0.8153960704803467,5,0
不合时宜 ,不时夜谈：亲历冻卵之后,673d913135a0ff1612b7bdb4,1,节目很有意义，谢谢分享。也想知道，希望有自己的孩子但没有条件冻卵或生育的单身女性，如何渡过她们的三十四十岁。毕竟很多女性也都在经历着，想听一听她们的声音,True,0.9453891515731812,2,0
不合时宜 ,不时夜谈：亲历冻卵之后,673c2ff6d0f10bff30164653,1,"听的过程中有好多思考，从“！我也要去冻卵”到“感觉好痛”到最后有点像站在一个旁观者视角听了一个故事（但不得不说，体验也足够有意义，经历肯定能改变某一部分的自我）。
但依旧感谢这个分享，我了解到了一种对于“生育”的新的可能性，我的可选择又多了一个。:palms_up_together::red_heart:",True,0.9404220581054688,3,0
不合时宜 ,不时夜谈：亲历冻卵之后,673ce0adb51f9b5f68ebf604,1,我今年也35了。我一直吃着长效避孕药，最近这两年换了荷尔蒙剂量小一点儿的药之后月经减少为一季度一次了（如果想要用来调整月经可以尝试换药试一试）。年初我去查了amh子宫超声波都正常，但是我和伴侣基因检测出我们带有同一序列的听力受损隐性基因（我们的孩子有25%的可能会遗传到两个基因从而听力受损）。我现在卡在是要做试管（涉及到成功率有可能不止取一次卵）还是等怀孕四个月左右做穿刺检测（如果有问题我还得跨州停止妊娠），哎 ~,False,0.619419515132904,1,2
不合时宜 ,不时夜谈：亲历冻卵之后,673cccbc2558df152d518d44,1,选择冻卵何尝不是一种女性困境，这档播客一直都是在分享和讨论如何看到和解决这些结构性的困境，弱者，权利下位者和失语者的困境。真心希望俩主播朋友之间的讨论中透露的互助感，能够缓解些磬无奈，焦虑和痛苦经历。我一直欣赏两位主播温和且主客分离去讲述自己的看法，尊重别人的选择，少些不明所以的评判，会长期听这个播客的听众，继续学习做理性思辨的独立个体。,True,0.9353116154670715,2,0
不合时宜 ,不时夜谈：亲历冻卵之后,673dbee735a0ff1612d7c879,1,1:09:00 有这样的伴侣真好,True,0.8919684886932373,1,0
不合时宜 ,多元的世界好难，多元地相爱或许可以,67318b603411608732526d0a,1,"我听完这篇博客，第一直观的想法其实是，我比较抵触多元关系，所以我是一直带着质疑的心态去继续往下听的。诚然，在现代社会，我们所处的环境里，开放关系/多偶制其实是顺应父权制和男权社会的，对女性去践行开放关系是相较男性来说是非常困难的。
	我第一次听到多元关系是看致命女人第二季里第三个故事，即便在第三个故事里，开放关系的主导权在女生这一方，不免最后依旧陷入到危险的境地里。也许是我自己的思想只能接受单偶关系，另一方面，我并不会去质疑其他人的多偶或者开放关系。然后是博客里那个男生提到纸牌屋，这部美剧我看过，那时候我并不会认为彼此是开放关系，我的第一视角就是一对夫妻为了权力，互相帮助又互相出轨，他们的相处模式我看不到爱和幸福，他们都是空心人，需要权力，欲壑难填。所以通过对权力渴望这一绑带，把彼此绑在一起前进。
	人心不可直视，克制和自我约束管制太重要了，这是我个人的看法。在收听过程中，我能很明显地听出来男生这边的语气相较另一位女生，更加的轻松自洽。女生在提到家人，乡村，单身等状态时的平静，我感觉有点活人微死的状态，我很难想象到她能在那个处境里找到什么样的开放关系，还是说她知道自己在清醒地沉沦，但是我又会自作多情地去担心这个女孩最终会被分食地一干二净。而男生提到自己的“百人斩”、“开放关系”时的语气和状态明显开朗很多，他似乎知道自己有底气，或者有拖底，也提到了结婚的概念，另一方面提到如果Jonny想要去寻找第三方，男生这边又有轻微的懊恼和自责。我感觉本质上，大家对于开放关系的契约能否真正遵守是存疑的，like a moth to flame.
	另一方面，多偶和单偶最后能否保持平衡，很重要的是人，参与到这段关系的所有人，比如A多偶，B多偶，C能接受多偶吗？我认为肉体是灵魂的居所，我要尽可能保持肉体的洁净，让我的灵魂住的舒服自洽，我本身是安全感特别少的人，而且我发现只能自己给自己安全感。我只觉得越多的人就存在越多的扰乱因素，单偶的平衡性在我个人视角会更好，另外我最认可的点是如何向内求。
	欣赏、尊重、看见和被看见这些组成了爱，我很难接受和不爱的人性交合，或者说我很难把精神和肉体分开。向内求其实是能够自我完全接受，我一方面难以接受外界对于开放关系的质疑，另一方面自己内心也过不去这个坎。很重要的是自己能否接受自己的脆弱和不安，承认这些不安全感，然后重新再把自己养育一次。物质决定意识，这一点非常非常非常重要，我认为高质量的关系，不论是否开放或单偶，都建立在物质丰裕的基础之上。
	亲密关系其实是照镜子，在和对方的相处过程中，开心或破碎都是自己的反射，我会在亲密关系里蜕化成幼我和巨婴，我希望别人可以包容我照顾我，心甘情愿地为我付出，但是其实这非常病态，我不能要求对方成为我的母亲，另一方面，我也不想做对方的母亲，所以这种心态会给对方非常沉重的负担，我意识到我在亲密关系里逐渐失去了自我，把自己的注意力和期许全部押在了对方身上，这很恐怖。我在逐渐找回自己，让自己开心快乐和幸福成了我现在的锚点，我曾经把锚点抛在对方身上，这对彼此都太沉重了。以过冬的心态去过春天，自己能自洽，心甘情愿地去爱，付出，及时互相沟通，解决一个一个问题，是我一生的课题。我希望得到内心真正的平和自洽，得到自我的信任和认可，拥抱幸福。",False,0.9147851467132568,89,10
不合时宜 ,多元的世界好难，多元地相爱或许可以,6731e01238069cdcb04a9c32,1,一直都觉得得是多么有钱有闲的人，才可以有精力维持多元关系。。。普通人连养活自己实现个人成长都应接不暇。。。,True,0.8903259038925171,91,5
不合时宜 ,多元的世界好难，多元地相爱或许可以,67317f1800aa65435896e353,1,在父权社会中建立的异性关系，无论是单偶还是多偶，其中的女性都要特别警惕剥削现象（肉体／情感）。因为关系中往往会有强势方和弱势方，弱势方容易被强势方剥削。而在父权文化的压力下女性往往容易成为弱势方。希望所有跟异性建立关系的女性都能对此有所警惕并保有主体性,False,0.8926531672477722,52,1
不合时宜 ,多元的世界好难，多元地相爱或许可以,67315ed9b3fc7c87c9fe775a,1,https://www.xiaoyuzhoufm.com/episode/5f5c544a83c34e85ddbf80a9  四年前的节目,True,0.5951856374740601,31,1
不合时宜 ,多元的世界好难，多元地相爱或许可以,673152ecf380c697146956d8,1,"“信任、尊重、理解，是我们在所有关系中渴望获得的”。感觉理解与被理解是最困难的，当然努力去理解（对方)的心意和态度永远对于渴望被理解的人来说是十分感动的，其效果或许与被理解相差无几。
昨天晚上开始痛苦、失落于心理情感的空虚与空缺，早上看到这期播客推送的时候有一秒就感觉一个小救星从天而降！:loudly_crying_face:不知道真的是我还不够打开去尝试进入和创建多远关系和爱，还是身边具备这样条件的人确实少。enfj该如何处理给予他人情感需求和满足自己的内在矛盾呢（哭）",False,0.9409814476966858,23,2
不合时宜 ,多元的世界好难，多元地相爱或许可以,673179bbfd53c762068162ad,1,孟常是去哪里了,True,0.6491926908493042,19,2
不合时宜 ,多元的世界好难，多元地相爱或许可以,6732e60f6793cdec0ecb0e23,1,首先我觉得主播聊的话题在目前的舆论环境下是需要很大的勇气的，这点值得肯定。不过因为这个话题的敏感性，或许也一定程度上限制了嘉宾的自我剖析深度，如嘉宾似乎有一种预设的立场：多偶关系是一种颠覆传统束缚而做出的更理智的选择。这样的预设立场，似乎阻碍了探讨在选择中犹疑的状态，以及和传统关系群体之间的矛盾等面向。当然也理解，或许囿于内容发布的方式，这些内容在公开场合也不便于探讨。,True,0.9074050784111023,18,1
不合时宜 ,多元的世界好难，多元地相爱或许可以,673168ad028b9a3124a4227a,1,1:01:20 杨一所羡慕的传统单偶婚姻里的经济帮扶，可能是你所观察的对象恰好如此，实际上这种理想的帮扶关系，主要取决于人而不是哪种关系模式，单偶关系里不帮扶的也很多，开放关系里我相信良好的感情基础下必要的帮扶肯定也存在。,True,0.7280372381210327,19,0
不合时宜 ,多元的世界好难，多元地相爱或许可以,673156a0fee70be0ae7b8f58,1,5年前的节目反复听过4遍，有很多启发，这些年我的生活跟关系也经历了很多事，没想到还有后续，太惊喜了:loudly_crying_face:,True,0.95461505651474,12,1
不合时宜 ,多元的世界好难，多元地相爱或许可以,6732a8bb3d5188ec0109421d,1,33:27 在单偶制的关系中人们倾向于把安全感寄托在另外一个伴侣身上，多元关系则更鼓励人们划定安全感的边界——有些安全感只能自己给自己,True,0.8054885268211365,11,0
