pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
无人知晓,E37 鱼不存在,6720ef5c21fa14e51b2bf10c,1,1:34:27 长大这件事情，就是学着不再轻信别人对自己的评价。,True,0.8784489035606384,1218,14
无人知晓,E37 鱼不存在,6720e1bb7afd583a7117c1a4,1,“宇宙充满混乱，但我们始终拥有选择”。,True,0.9174836277961731,853,0
无人知晓,E37 鱼不存在,67218bba844b2c0bbe175bc7,1,1:36:58 「我们只经历了世界的0.00001，却用它来解释世界的80%。」,True,0.5016302466392517,645,2
无人知晓,E37 鱼不存在,6720d0e68d8d47f48e5c1d89,1,"节目录完后孟哥钦定了这个标题，并跟我说，这期节目不需要写时间戳和简介，只需要放上最必要的信息。我满头问号。但听完后发现，这四个字的确就是最适合这期播客的标题，不需要有其它注解。
这是一期听到结尾才能领会它全部奇妙之处的节目。相信你会收听愉快。
「另一个世界确实存在，但它就在这个世界之中」
「在那个世界里，鱼不存在，天空下着钻石雨，每一朵蒲公英都充满无限可能。
是的，鱼不存在，世界充满无限可能。」",True,0.950401782989502,680,16
无人知晓,E37 鱼不存在,6720f26716c1ac717b3d17a5,1,"本期书单：
鱼不存在
鞋狗
为什么伟大不能被计划
富兰克林自传
史蒂夫·乔布斯传
物种起源
维特根斯坦传：天才之为责任
创造：用非传统方式做有价值的事
（万物皆有半衰期)",False,0.9382850527763367,545,7
无人知晓,E37 鱼不存在,6720eb328d8d47f48e6e7977,1,"49:08 今天白天听Steve说第400期播客的时候也被这样的描述打动：一个意外，打击降临的时候，你可以选择主动去拥有它，这个发生不是因为我做的不好，而是这个世界在提示我可能你现在需要走上一条新的道路，要开始重新审视你自己，让自己的内心，人格产生成长。

“宇宙”拍了拍你。",True,0.9214361310005188,850,7
无人知晓,E37 鱼不存在,672102e234b2c4af02193d10,1,在内心秩序一度崩塌的今晚，我决定出去散步，坐在树下听着白噪音，我不停的问自己情绪的底层原因是什么，最终我给自己的答案是，我想拥有自己的时间，属于自己的可以自己支配，有秩序的时间和一切。我大部分烦恼心仿佛都是由自己想要控制自己的生活而引发的，我也会有意识的一次次告诉自己，我永远无法比生活更加能参透自己的生活，但这个执念似乎还是在我的心里仅仅扎根。当我坐在树下意识到这一点的时候，虽然依旧烦恼但仿佛看到了一个突破口，于是我决定往回走。就在我揣着这些问题以及这些问题引发的种种杂乱无序的念头时，这期博客终于更新了，关于人生的意义，关于秩序。当我终于理清自己给自己打造了怎样的监狱的时候，这期博客带着答案就这样恰好的出现在我的面前，我觉得很感恩。关于“中道”我一直觉得很难把握，在前面听到那些关于坚韧的种种行为时，我的内心一直打着一个问号，因为在我看来，这似乎是一种偏执。我一直沉迷于知道中道，试图一直走在中道但因为自己过于想走中道而离中道越来越远的循环里。听到最后的那个“鱼不存在”，我的一切烦恼和执着仿佛瞬间破裂了。这期的信息量之大，是听一遍无法完全吸收的，它给我的震撼无法用语言表达，最后的心灵奇旅和父亲屋里那句话的结合，让我感动到落泪。能听到这样一期博客，真的好幸运。谢谢孟岩老师。,True,0.9405890703201294,255,1
无人知晓,E37 鱼不存在,6720ce9b86d14b624a4c5054,1,天哪！！赶紧揉揉眼睛没看错吧！！,False,0.8080261945724487,357,5
无人知晓,E37 鱼不存在,67215ab18b8b29754487ebf6,1,最近很多时候，听播客的时候，我都会用1.5或2倍速听，只有这期一开头，我就选择调回正常倍速，希望这段陪伴的时间可以拉长一些～,True,0.9445173144340515,320,18
无人知晓,E37 鱼不存在,672630454e2c5ac8cb9bea33,1,"听到孟岩老师那句“原文和译文都很美”的评价，身为译者，我如释重负。没辜负作者的文字，没辜负编辑的信任。
2021年3月初，我拿到Why Fish Don't Exist这本书的英文文稿，看到献词页那句This is for you, Dad，我呆住了。我的爸爸已经在2020年最后一天离开这个世界，他看不到我的翻译了。那段时间，我一直在思考他的死。一方面，我为他结束了抑郁症的痛苦感到庆幸；但同时，又无法理解：假如死亡如此无足轻重，那生命的意义何在？虽然在殡仪馆亲眼看到他的遗体，我却始终感受不到他的死亡。我很困惑。
这本书给了我一些启示：死亡或许意味着可能性的终结。死者对这个世界的认知，以及这个世界对死者的认知，不会再有任何变化。
葬礼那天，阳光特别好，当时我觉得非常非常遗憾—2021年第一束灿烂阳光，我爸再也看不到了。他自杀的那天，大风卷着大雪，仿佛世界末日；那对抑郁症的人来说，真的很难熬。可再坚持一下，就能看见新年的阳光了呀。",True,0.9460447430610657,295,14
